"nome.visitor";"nome.home";"Date";"score_y";"score_x";"data2";"home";"link";"visitor"
"Denver Nuggets";"Miami Heat";"Fri, Mar 14, 2014";111;107;201403140;"MIA";"http://www.basketball-reference.com/boxscores/201403140MIA.html";"DEN"
"Denver Nuggets";"Sacramento Kings";"Sun, Jan 26, 2014";125;117;201401260;"SAC";"http://www.basketball-reference.com/boxscores/201401260SAC.html";"DEN"
"Denver Nuggets";"Golden State Warriors";"Thu, Apr 10, 2014";100;99;201404100;"GSW";"http://www.basketball-reference.com/boxscores/201404100GSW.html";"DEN"
"Denver Nuggets";"Chicago Bulls";"Fri, Feb 21, 2014";89;117;201402210;"CHI";"http://www.basketball-reference.com/boxscores/201402210CHI.html";"DEN"
"Denver Nuggets";"Cleveland Cavaliers";"Wed, Dec 4, 2013";88;98;201312040;"CLE";"http://www.basketball-reference.com/boxscores/201312040CLE.html";"DEN"
"Denver Nuggets";"Milwaukee Bucks";"Thu, Feb 20, 2014";101;90;201402200;"MIL";"http://www.basketball-reference.com/boxscores/201402200MIL.html";"DEN"
"Denver Nuggets";"Dallas Mavericks";"Mon, Nov 25, 2013";110;96;201311250;"DAL";"http://www.basketball-reference.com/boxscores/201311250DAL.html";"DEN"
"Denver Nuggets";"Dallas Mavericks";"Fri, Mar 21, 2014";106;122;201403210;"DAL";"http://www.basketball-reference.com/boxscores/201403210DAL.html";"DEN"
"Denver Nuggets";"Golden State Warriors";"Wed, Jan 15, 2014";123;116;201401150;"GSW";"http://www.basketball-reference.com/boxscores/201401150GSW.html";"DEN"
"Detroit Pistons";"Chicago Bulls";"Fri, Apr 11, 2014";98;106;201404110;"CHI";"http://www.basketball-reference.com/boxscores/201404110CHI.html";"DET"
"Detroit Pistons";"Indiana Pacers";"Mon, Dec 16, 2013";101;96;201312160;"IND";"http://www.basketball-reference.com/boxscores/201312160IND.html";"DET"
"Detroit Pistons";"Minnesota Timberwolves";"Fri, Mar 7, 2014";101;114;201403070;"MIN";"http://www.basketball-reference.com/boxscores/201403070MIN.html";"DET"
"Detroit Pistons";"Philadelphia 76ers";"Sat, Mar 29, 2014";98;123;201403290;"PHI";"http://www.basketball-reference.com/boxscores/201403290PHI.html";"DET"
"Detroit Pistons";"Golden State Warriors";"Tue, Nov 12, 2013";95;113;201311120;"GSW";"http://www.basketball-reference.com/boxscores/201311120GSW.html";"DET"
"Detroit Pistons";"Orlando Magic";"Fri, Dec 27, 2013";92;109;201312270;"ORL";"http://www.basketball-reference.com/boxscores/201312270ORL.html";"DET"
"Detroit Pistons";"Atlanta Hawks";"Wed, Nov 20, 2013";85;93;201311200;"ATL";"http://www.basketball-reference.com/boxscores/201311200ATL.html";"DET"
"Detroit Pistons";"Phoenix Suns";"Fri, Mar 21, 2014";92;98;201403210;"PHO";"http://www.basketball-reference.com/boxscores/201403210PHO.html";"DET"
"Detroit Pistons";"Washington Wizards";"Sat, Jan 18, 2014";104;98;201401180;"WAS";"http://www.basketball-reference.com/boxscores/201401180WAS.html";"DET"
"Detroit Pistons";"Brooklyn Nets";"Fri, Apr 4, 2014";104;116;201404040;"BRK";"http://www.basketball-reference.com/boxscores/201404040BRK.html";"DET"
"Detroit Pistons";"Dallas Mavericks";"Sun, Jan 26, 2014";106;116;201401260;"DAL";"http://www.basketball-reference.com/boxscores/201401260DAL.html";"DET"
"Detroit Pistons";"Toronto Raptors";"Wed, Mar 12, 2014";87;101;201403120;"TOR";"http://www.basketball-reference.com/boxscores/201403120TOR.html";"DET"
"Detroit Pistons";"Milwaukee Bucks";"Wed, Dec 4, 2013";105;98;201312040;"MIL";"http://www.basketball-reference.com/boxscores/201312040MIL.html";"DET"
"Detroit Pistons";"Portland Trail Blazers";"Mon, Nov 11, 2013";103;109;201311110;"POR";"http://www.basketball-reference.com/boxscores/201311110POR.html";"DET"
"Detroit Pistons";"Philadelphia 76ers";"Fri, Jan 10, 2014";114;104;201401100;"PHI";"http://www.basketball-reference.com/boxscores/201401100PHI.html";"DET"
"Detroit Pistons";"Atlanta Hawks";"Tue, Apr 8, 2014";102;95;201404080;"ATL";"http://www.basketball-reference.com/boxscores/201404080ATL.html";"DET"
"Detroit Pistons";"Oklahoma City Thunder";"Wed, Apr 16, 2014";111;112;201404160;"OKC";"http://www.basketball-reference.com/boxscores/201404160OKC.html";"DET"
"Detroit Pistons";"Boston Celtics";"Wed, Dec 18, 2013";107;106;201312180;"BOS";"http://www.basketball-reference.com/boxscores/201312180BOS.html";"DET"
"Detroit Pistons";"Toronto Raptors";"Wed, Jan 8, 2014";91;112;201401080;"TOR";"http://www.basketball-reference.com/boxscores/201401080TOR.html";"DET"
"Detroit Pistons";"Orlando Magic";"Wed, Feb 5, 2014";98;112;201402050;"ORL";"http://www.basketball-reference.com/boxscores/201402050ORL.html";"DET"
"Detroit Pistons";"Los Angeles Lakers";"Sun, Nov 17, 2013";99;114;201311170;"LAL";"http://www.basketball-reference.com/boxscores/201311170LAL.html";"DET"
"Detroit Pistons";"San Antonio Spurs";"Wed, Feb 26, 2014";110;120;201402260;"SAS";"http://www.basketball-reference.com/boxscores/201402260SAS.html";"DET"
"Detroit Pistons";"Milwaukee Bucks";"Wed, Jan 22, 2014";101;104;201401220;"MIL";"http://www.basketball-reference.com/boxscores/201401220MIL.html";"DET"
"Detroit Pistons";"New Orleans Pelicans";"Wed, Dec 11, 2013";106;111;201312110;"NOP";"http://www.basketball-reference.com/boxscores/201312110NOP.html";"DET"
"Detroit Pistons";"Sacramento Kings";"Fri, Nov 15, 2013";97;90;201311150;"SAC";"http://www.basketball-reference.com/boxscores/201311150SAC.html";"DET"
"Detroit Pistons";"Denver Nuggets";"Wed, Mar 19, 2014";109;118;201403190;"DEN";"http://www.basketball-reference.com/boxscores/201403190DEN.html";"DET"
"Detroit Pistons";"Charlotte Bobcats";"Wed, Feb 19, 2014";98;116;201402190;"CHO";"http://www.basketball-reference.com/boxscores/201402190CHA.html";"DET"
"Detroit Pistons";"Boston Celtics";"Sun, Mar 9, 2014";111;118;201403090;"BOS";"http://www.basketball-reference.com/boxscores/201403090BOS.html";"DET"
"Detroit Pistons";"Memphis Grizzlies";"Fri, Nov 1, 2013";108;111;201311010;"MEM";"http://www.basketball-reference.com/boxscores/201311010MEM.html";"DET"
"Detroit Pistons";"Miami Heat";"Tue, Dec 3, 2013";107;97;201312030;"MIA";"http://www.basketball-reference.com/boxscores/201312030MIA.html";"DET"
"Detroit Pistons";"Chicago Bulls";"Sat, Dec 7, 2013";92;75;201312070;"CHI";"http://www.basketball-reference.com/boxscores/201312070CHI.html";"DET"
"Detroit Pistons";"Houston Rockets";"Sat, Mar 1, 2014";110;118;201403010;"HOU";"http://www.basketball-reference.com/boxscores/201403010HOU.html";"DET"
"Detroit Pistons";"Miami Heat";"Mon, Feb 3, 2014";96;102;201402030;"MIA";"http://www.basketball-reference.com/boxscores/201402030MIA.html";"DET"
"Detroit Pistons";"Utah Jazz";"Mon, Mar 24, 2014";114;94;201403240;"UTA";"http://www.basketball-reference.com/boxscores/201403240UTA.html";"DET"
"Detroit Pistons";"Los Angeles Clippers";"Sat, Mar 22, 2014";103;112;201403220;"LAC";"http://www.basketball-reference.com/boxscores/201403220LAC.html";"DET"
"Detroit Pistons";"Indiana Pacers";"Wed, Apr 2, 2014";94;101;201404020;"IND";"http://www.basketball-reference.com/boxscores/201404020IND.html";"DET"
"Detroit Pistons";"Cleveland Cavaliers";"Mon, Dec 23, 2013";115;92;201312230;"CLE";"http://www.basketball-reference.com/boxscores/201312230CLE.html";"DET"
"Detroit Pistons";"Washington Wizards";"Sat, Dec 28, 2013";82;106;201312280;"WAS";"http://www.basketball-reference.com/boxscores/201312280WAS.html";"DET"
"Detroit Pistons";"Cleveland Cavaliers";"Wed, Apr 9, 2014";100;122;201404090;"CLE";"http://www.basketball-reference.com/boxscores/201404090CLE.html";"DET"
"Detroit Pistons";"New York Knicks";"Tue, Jan 7, 2014";85;89;201401070;"NYK";"http://www.basketball-reference.com/boxscores/201401070NYK.html";"DET"
"Detroit Pistons";"Brooklyn Nets";"Sun, Nov 24, 2013";109;97;201311240;"BRK";"http://www.basketball-reference.com/boxscores/201311240BRK.html";"DET"
"Golden State Warriors";"San Antonio Spurs";"Wed, Apr 2, 2014";90;111;201404020;"SAS";"http://www.basketball-reference.com/boxscores/201404020SAS.html";"GSW"
"Golden State Warriors";"Miami Heat";"Thu, Jan 2, 2014";123;114;201401020;"MIA";"http://www.basketball-reference.com/boxscores/201401020MIA.html";"GSW"
"Golden State Warriors";"Orlando Magic";"Tue, Dec 31, 2013";94;81;201312310;"ORL";"http://www.basketball-reference.com/boxscores/201312310ORL.html";"GSW"
"Golden State Warriors";"Oklahoma City Thunder";"Fri, Nov 29, 2013";112;113;201311290;"OKC";"http://www.basketball-reference.com/boxscores/201311290OKC.html";"GSW"
"Golden State Warriors";"Los Angeles Clippers";"Thu, Oct 31, 2013";115;126;201310310;"LAC";"http://www.basketball-reference.com/boxscores/201310310LAC.html";"GSW"
"Golden State Warriors";"New York Knicks";"Fri, Feb 28, 2014";126;103;201402280;"NYK";"http://www.basketball-reference.com/boxscores/201402280NYK.html";"GSW"
"Golden State Warriors";"Indiana Pacers";"Tue, Mar 4, 2014";98;96;201403040;"IND";"http://www.basketball-reference.com/boxscores/201403040IND.html";"GSW"
"Golden State Warriors";"New Orleans Pelicans";"Sat, Jan 18, 2014";97;87;201401180;"NOP";"http://www.basketball-reference.com/boxscores/201401180NOP.html";"GSW"
"Golden State Warriors";"Brooklyn Nets";"Wed, Jan 8, 2014";98;102;201401080;"BRK";"http://www.basketball-reference.com/boxscores/201401080BRK.html";"GSW"
"Golden State Warriors";"Milwaukee Bucks";"Tue, Jan 7, 2014";101;80;201401070;"MIL";"http://www.basketball-reference.com/boxscores/201401070MIL.html";"GSW"
"Golden State Warriors";"Houston Rockets";"Fri, Dec 6, 2013";83;105;201312060;"HOU";"http://www.basketball-reference.com/boxscores/201312060HOU.html";"GSW"
"Golden State Warriors";"Dallas Mavericks";"Tue, Apr 1, 2014";122;120;201404010;"DAL";"http://www.basketball-reference.com/boxscores/201404010DAL.html";"GSW"
"Golden State Warriors";"Los Angeles Lakers";"Fri, Nov 22, 2013";95;102;201311220;"LAL";"http://www.basketball-reference.com/boxscores/201311220LAL.html";"GSW"
"Golden State Warriors";"Chicago Bulls";"Wed, Feb 26, 2014";83;103;201402260;"CHI";"http://www.basketball-reference.com/boxscores/201402260CHI.html";"GSW"
"Golden State Warriors";"Los Angeles Clippers";"Wed, Mar 12, 2014";98;111;201403120;"LAC";"http://www.basketball-reference.com/boxscores/201403120LAC.html";"GSW"
"Golden State Warriors";"Denver Nuggets";"Mon, Dec 23, 2013";89;81;201312230;"DEN";"http://www.basketball-reference.com/boxscores/201312230DEN.html";"GSW"
"Golden State Warriors";"Minnesota Timberwolves";"Wed, Nov 6, 2013";106;93;201311060;"MIN";"http://www.basketball-reference.com/boxscores/201311060MIN.html";"GSW"
"Golden State Warriors";"Los Angeles Clippers";"Sat, May 3, 2014";121;126;201405030;"LAC";"http://www.basketball-reference.com/boxscores/201405030LAC.html";"GSW"
"Golden State Warriors";"Los Angeles Clippers";"Mon, Apr 21, 2014";98;138;201404210;"LAC";"http://www.basketball-reference.com/boxscores/201404210LAC.html";"GSW"
"Golden State Warriors";"Portland Trail Blazers";"Sun, Mar 16, 2014";113;112;201403160;"POR";"http://www.basketball-reference.com/boxscores/201403160POR.html";"GSW"
"Golden State Warriors";"Phoenix Suns";"Sat, Feb 8, 2014";109;122;201402080;"PHO";"http://www.basketball-reference.com/boxscores/201402080PHO.html";"GSW"
"Golden State Warriors";"Memphis Grizzlies";"Sat, Nov 9, 2013";90;108;201311090;"MEM";"http://www.basketball-reference.com/boxscores/201311090MEM.html";"GSW"
"Golden State Warriors";"Dallas Mavericks";"Wed, Nov 27, 2013";99;103;201311270;"DAL";"http://www.basketball-reference.com/boxscores/201311270DAL.html";"GSW"
"Golden State Warriors";"Portland Trail Blazers";"Sun, Apr 13, 2014";117;119;201404130;"POR";"http://www.basketball-reference.com/boxscores/201404130POR.html";"GSW"
"Golden State Warriors";"Oklahoma City Thunder";"Fri, Jan 17, 2014";121;127;201401170;"OKC";"http://www.basketball-reference.com/boxscores/201401170OKC.html";"GSW"
"Golden State Warriors";"Los Angeles Clippers";"Tue, Apr 29, 2014";103;113;201404290;"LAC";"http://www.basketball-reference.com/boxscores/201404290LAC.html";"GSW"
"Golden State Warriors";"Toronto Raptors";"Sun, Mar 2, 2014";98;104;201403020;"TOR";"http://www.basketball-reference.com/boxscores/201403020TOR.html";"GSW"
"Golden State Warriors";"Denver Nuggets";"Wed, Apr 16, 2014";116;112;201404160;"DEN";"http://www.basketball-reference.com/boxscores/201404160DEN.html";"GSW"
"Golden State Warriors";"Cleveland Cavaliers";"Sun, Dec 29, 2013";108;104;201312290;"CLE";"http://www.basketball-reference.com/boxscores/201312290CLE.html";"GSW"
"Golden State Warriors";"Sacramento Kings";"Wed, Feb 19, 2014";101;92;201402190;"SAC";"http://www.basketball-reference.com/boxscores/201402190SAC.html";"GSW"
"Golden State Warriors";"Washington Wizards";"Sun, Jan 5, 2014";112;96;201401050;"WAS";"http://www.basketball-reference.com/boxscores/201401050WAS.html";"GSW"
"Golden State Warriors";"New Orleans Pelicans";"Tue, Nov 26, 2013";102;101;201311260;"NOP";"http://www.basketball-reference.com/boxscores/201311260NOP.html";"GSW"
"Golden State Warriors";"San Antonio Spurs";"Fri, Nov 8, 2013";74;76;201311080;"SAS";"http://www.basketball-reference.com/boxscores/201311080SAS.html";"GSW"
"Golden State Warriors";"Boston Celtics";"Wed, Mar 5, 2014";108;88;201403050;"BOS";"http://www.basketball-reference.com/boxscores/201403050BOS.html";"GSW"
"Golden State Warriors";"Detroit Pistons";"Mon, Feb 24, 2014";104;96;201402240;"DET";"http://www.basketball-reference.com/boxscores/201402240DET.html";"GSW"
"Golden State Warriors";"Atlanta Hawks";"Fri, Jan 3, 2014";101;100;201401030;"ATL";"http://www.basketball-reference.com/boxscores/201401030ATL.html";"GSW"
"Golden State Warriors";"Philadelphia 76ers";"Mon, Nov 4, 2013";110;90;201311040;"PHI";"http://www.basketball-reference.com/boxscores/201311040PHI.html";"GSW"
"Golden State Warriors";"Charlotte Bobcats";"Mon, Dec 9, 2013";111;115;201312090;"CHO";"http://www.basketball-reference.com/boxscores/201312090CHA.html";"GSW"
"Golden State Warriors";"Utah Jazz";"Mon, Nov 18, 2013";98;87;201311180;"UTA";"http://www.basketball-reference.com/boxscores/201311180UTA.html";"GSW"
"Golden State Warriors";"Los Angeles Lakers";"Fri, Apr 11, 2014";112;95;201404110;"LAL";"http://www.basketball-reference.com/boxscores/201404110LAL.html";"GSW"
"Golden State Warriors";"Utah Jazz";"Fri, Jan 31, 2014";95;90;201401310;"UTA";"http://www.basketball-reference.com/boxscores/201401310UTA.html";"GSW"
"Golden State Warriors";"Memphis Grizzlies";"Sat, Dec 7, 2013";108;82;201312070;"MEM";"http://www.basketball-reference.com/boxscores/201312070MEM.html";"GSW"
"Golden State Warriors";"Sacramento Kings";"Sun, Dec 1, 2013";115;113;201312010;"SAC";"http://www.basketball-reference.com/boxscores/201312010SAC.html";"GSW"
"Golden State Warriors";"Phoenix Suns";"Sun, Dec 15, 2013";102;106;201312150;"PHO";"http://www.basketball-reference.com/boxscores/201312150PHO.html";"GSW"
"Golden State Warriors";"Los Angeles Clippers";"Sat, Apr 19, 2014";109;105;201404190;"LAC";"http://www.basketball-reference.com/boxscores/201404190LAC.html";"GSW"
"Houston Rockets";"Golden State Warriors";"Thu, Feb 20, 2014";99;102;201402200;"GSW";"http://www.basketball-reference.com/boxscores/201402200GSW.html";"HOU"
"Houston Rockets";"Golden State Warriors";"Fri, Dec 13, 2013";116;112;201312130;"GSW";"http://www.basketball-reference.com/boxscores/201312130GSW.html";"HOU"
"Houston Rockets";"San Antonio Spurs";"Sat, Nov 30, 2013";112;106;201311300;"SAS";"http://www.basketball-reference.com/boxscores/201311300SAS.html";"HOU"
"Houston Rockets";"Memphis Grizzlies";"Sat, Jan 25, 2014";81;99;201401250;"MEM";"http://www.basketball-reference.com/boxscores/201401250MEM.html";"HOU"
"Houston Rockets";"Los Angeles Clippers";"Wed, Feb 26, 2014";93;101;201402260;"LAC";"http://www.basketball-reference.com/boxscores/201402260LAC.html";"HOU"
"Houston Rockets";"Los Angeles Clippers";"Mon, Nov 4, 2013";118;137;201311040;"LAC";"http://www.basketball-reference.com/boxscores/201311040LAC.html";"HOU"
"Houston Rockets";"Portland Trail Blazers";"Tue, Nov 5, 2013";116;101;201311050;"POR";"http://www.basketball-reference.com/boxscores/201311050POR.html";"HOU"
"Houston Rockets";"Sacramento Kings";"Sun, Dec 15, 2013";91;106;201312150;"SAC";"http://www.basketball-reference.com/boxscores/201312150SAC.html";"HOU"
"Houston Rockets";"Dallas Mavericks";"Wed, Jan 29, 2014";117;115;201401290;"DAL";"http://www.basketball-reference.com/boxscores/201401290DAL.html";"HOU"
"Houston Rockets";"Sacramento Kings";"Tue, Feb 25, 2014";129;103;201402250;"SAC";"http://www.basketball-reference.com/boxscores/201402250SAC.html";"HOU"
"Houston Rockets";"Minnesota Timberwolves";"Mon, Feb 10, 2014";107;89;201402100;"MIN";"http://www.basketball-reference.com/boxscores/201402100MIN.html";"HOU"
"Houston Rockets";"Philadelphia 76ers";"Wed, Nov 13, 2013";117;123;201311130;"PHI";"http://www.basketball-reference.com/boxscores/201311130PHI.html";"HOU"
"Houston Rockets";"Boston Celtics";"Mon, Jan 13, 2014";104;92;201401130;"BOS";"http://www.basketball-reference.com/boxscores/201401130BOS.html";"HOU"
"Houston Rockets";"Memphis Grizzlies";"Mon, Nov 25, 2013";93;86;201311250;"MEM";"http://www.basketball-reference.com/boxscores/201311250MEM.html";"HOU"
"Houston Rockets";"Portland Trail Blazers";"Fri, Apr 25, 2014";121;116;201404250;"POR";"http://www.basketball-reference.com/boxscores/201404250POR.html";"HOU"
"Houston Rockets";"Cleveland Cavaliers";"Sat, Mar 22, 2014";118;111;201403220;"CLE";"http://www.basketball-reference.com/boxscores/201403220CLE.html";"HOU"
"Houston Rockets";"Portland Trail Blazers";"Fri, May 2, 2014";98;99;201405020;"POR";"http://www.basketball-reference.com/boxscores/201405020POR.html";"HOU"
"Houston Rockets";"Los Angeles Lakers";"Tue, Apr 8, 2014";145;130;201404080;"LAL";"http://www.basketball-reference.com/boxscores/201404080LAL.html";"HOU"
"Houston Rockets";"Miami Heat";"Sun, Mar 16, 2014";104;113;201403160;"MIA";"http://www.basketball-reference.com/boxscores/201403160MIA.html";"HOU"
"Houston Rockets";"New York Knicks";"Thu, Nov 14, 2013";109;106;201311140;"NYK";"http://www.basketball-reference.com/boxscores/201311140NYK.html";"HOU"
"Houston Rockets";"Detroit Pistons";"Sat, Dec 21, 2013";114;97;201312210;"DET";"http://www.basketball-reference.com/boxscores/201312210DET.html";"HOU"
"Houston Rockets";"Phoenix Suns";"Sun, Feb 23, 2014";115;112;201402230;"PHO";"http://www.basketball-reference.com/boxscores/201402230PHO.html";"HOU"
"Houston Rockets";"Milwaukee Bucks";"Sat, Feb 8, 2014";101;95;201402080;"MIL";"http://www.basketball-reference.com/boxscores/201402080MIL.html";"HOU"
"Houston Rockets";"Dallas Mavericks";"Wed, Nov 20, 2013";120;123;201311200;"DAL";"http://www.basketball-reference.com/boxscores/201311200DAL.html";"HOU"
"Houston Rockets";"Charlotte Bobcats";"Mon, Mar 24, 2014";100;89;201403240;"CHO";"http://www.basketball-reference.com/boxscores/201403240CHA.html";"HOU"
"Houston Rockets";"Brooklyn Nets";"Tue, Apr 1, 2014";96;105;201404010;"BRK";"http://www.basketball-reference.com/boxscores/201404010BRK.html";"HOU"
"Houston Rockets";"Utah Jazz";"Mon, Dec 2, 2013";103;109;201312020;"UTA";"http://www.basketball-reference.com/boxscores/201312020UTA.html";"HOU"
"Houston Rockets";"Utah Jazz";"Sat, Nov 2, 2013";104;93;201311020;"UTA";"http://www.basketball-reference.com/boxscores/201311020UTA.html";"HOU"
"Houston Rockets";"Portland Trail Blazers";"Sun, Apr 27, 2014";120;123;201404270;"POR";"http://www.basketball-reference.com/boxscores/201404270POR.html";"HOU"
"Houston Rockets";"Oklahoma City Thunder";"Tue, Mar 11, 2014";98;106;201403110;"OKC";"http://www.basketball-reference.com/boxscores/201403110OKC.html";"HOU"
"Houston Rockets";"New Orleans Pelicans";"Wed, Jan 15, 2014";103;100;201401150;"NOP";"http://www.basketball-reference.com/boxscores/201401150NOP.html";"HOU"
"Houston Rockets";"Los Angeles Lakers";"Wed, Feb 19, 2014";134;108;201402190;"LAL";"http://www.basketball-reference.com/boxscores/201402190LAL.html";"HOU"
"Houston Rockets";"Washington Wizards";"Sat, Jan 11, 2014";114;107;201401110;"WAS";"http://www.basketball-reference.com/boxscores/201401110WAS.html";"HOU"
"Houston Rockets";"Toronto Raptors";"Wed, Apr 2, 2014";103;107;201404020;"TOR";"http://www.basketball-reference.com/boxscores/201404020TOR.html";"HOU"
"Houston Rockets";"New Orleans Pelicans";"Wed, Apr 16, 2014";100;105;201404160;"NOP";"http://www.basketball-reference.com/boxscores/201404160NOP.html";"HOU"
"Houston Rockets";"Oklahoma City Thunder";"Sun, Dec 29, 2013";86;117;201312290;"OKC";"http://www.basketball-reference.com/boxscores/201312290OKC.html";"HOU"
"Houston Rockets";"Orlando Magic";"Wed, Mar 5, 2014";101;89;201403050;"ORL";"http://www.basketball-reference.com/boxscores/201403050ORL.html";"HOU"
"Houston Rockets";"Indiana Pacers";"Fri, Dec 20, 2013";81;114;201312200;"IND";"http://www.basketball-reference.com/boxscores/201312200IND.html";"HOU"
"Houston Rockets";"Minnesota Timberwolves";"Fri, Apr 11, 2014";110;112;201404110;"MIN";"http://www.basketball-reference.com/boxscores/201404110MIN.html";"HOU"
"Houston Rockets";"San Antonio Spurs";"Wed, Dec 25, 2013";111;98;201312250;"SAS";"http://www.basketball-reference.com/boxscores/201312250SAS.html";"HOU"
"Houston Rockets";"Denver Nuggets";"Wed, Apr 9, 2014";116;123;201404090;"DEN";"http://www.basketball-reference.com/boxscores/201404090DEN.html";"HOU"
"Houston Rockets";"Chicago Bulls";"Thu, Mar 13, 2014";87;111;201403130;"CHI";"http://www.basketball-reference.com/boxscores/201403130CHI.html";"HOU"
"Houston Rockets";"Portland Trail Blazers";"Thu, Dec 12, 2013";104;111;201312120;"POR";"http://www.basketball-reference.com/boxscores/201312120POR.html";"HOU"
"Houston Rockets";"Atlanta Hawks";"Fri, Jan 10, 2014";80;83;201401100;"ATL";"http://www.basketball-reference.com/boxscores/201401100ATL.html";"HOU"
"Indiana Pacers";"Philadelphia 76ers";"Fri, Mar 14, 2014";101;94;201403140;"PHI";"http://www.basketball-reference.com/boxscores/201403140PHI.html";"IND"
"Indiana Pacers";"Detroit Pistons";"Sat, Mar 15, 2014";112;104;201403150;"DET";"http://www.basketball-reference.com/boxscores/201403150DET.html";"IND"
"Indiana Pacers";"Phoenix Suns";"Wed, Jan 22, 2014";100;124;201401220;"PHO";"http://www.basketball-reference.com/boxscores/201401220PHO.html";"IND"
"Indiana Pacers";"Charlotte Bobcats";"Wed, Nov 27, 2013";99;74;201311270;"CHO";"http://www.basketball-reference.com/boxscores/201311270CHA.html";"IND"
"Indiana Pacers";"Chicago Bulls";"Sat, Nov 16, 2013";94;110;201311160;"CHI";"http://www.basketball-reference.com/boxscores/201311160CHI.html";"IND"
"Indiana Pacers";"Milwaukee Bucks";"Sat, Feb 22, 2014";110;100;201402220;"MIL";"http://www.basketball-reference.com/boxscores/201402220MIL.html";"IND"
"Indiana Pacers";"Miami Heat";"Mon, May 26, 2014";90;102;201405260;"MIA";"http://www.basketball-reference.com/boxscores/201405260MIA.html";"IND"
"Indiana Pacers";"Chicago Bulls";"Mon, Mar 24, 2014";77;89;201403240;"CHI";"http://www.basketball-reference.com/boxscores/201403240CHI.html";"IND"
"Indiana Pacers";"Boston Celtics";"Fri, Nov 22, 2013";97;82;201311220;"BOS";"http://www.basketball-reference.com/boxscores/201311220BOS.html";"IND"
"Indiana Pacers";"Boston Celtics";"Sat, Mar 1, 2014";102;97;201403010;"BOS";"http://www.basketball-reference.com/boxscores/201403010BOS.html";"IND"
"Indiana Pacers";"Dallas Mavericks";"Sun, Mar 9, 2014";94;105;201403090;"DAL";"http://www.basketball-reference.com/boxscores/201403090DAL.html";"IND"
"Indiana Pacers";"Washington Wizards";"Sun, May 11, 2014";95;92;201405110;"WAS";"http://www.basketball-reference.com/boxscores/201405110WAS.html";"IND"
"Indiana Pacers";"Orlando Magic";"Wed, Apr 16, 2014";101;86;201404160;"ORL";"http://www.basketball-reference.com/boxscores/201404160ORL.html";"IND"
"Indiana Pacers";"Detroit Pistons";"Tue, Nov 5, 2013";99;91;201311050;"DET";"http://www.basketball-reference.com/boxscores/201311050DET.html";"IND"
"Indiana Pacers";"Atlanta Hawks";"Thu, May 1, 2014";95;88;201405010;"ATL";"http://www.basketball-reference.com/boxscores/201405010ATL.html";"IND"
"Indiana Pacers";"Atlanta Hawks";"Wed, Jan 8, 2014";87;97;201401080;"ATL";"http://www.basketball-reference.com/boxscores/201401080ATL.html";"IND"
"Indiana Pacers";"Sacramento Kings";"Fri, Jan 24, 2014";116;111;201401240;"SAC";"http://www.basketball-reference.com/boxscores/201401240SAC.html";"IND"
"Indiana Pacers";"San Antonio Spurs";"Sat, Dec 7, 2013";111;100;201312070;"SAS";"http://www.basketball-reference.com/boxscores/201312070SAS.html";"IND"
"Indiana Pacers";"Washington Wizards";"Fri, Mar 28, 2014";78;91;201403280;"WAS";"http://www.basketball-reference.com/boxscores/201403280WAS.html";"IND"
"Indiana Pacers";"Golden State Warriors";"Mon, Jan 20, 2014";102;94;201401200;"GSW";"http://www.basketball-reference.com/boxscores/201401200GSW.html";"IND"
"Indiana Pacers";"Brooklyn Nets";"Sat, Nov 9, 2013";96;91;201311090;"BRK";"http://www.basketball-reference.com/boxscores/201311090BRK.html";"IND"
"Indiana Pacers";"Washington Wizards";"Fri, May 9, 2014";85;63;201405090;"WAS";"http://www.basketball-reference.com/boxscores/201405090WAS.html";"IND"
"Indiana Pacers";"Washington Wizards";"Thu, May 15, 2014";93;80;201405150;"WAS";"http://www.basketball-reference.com/boxscores/201405150WAS.html";"IND"
"Indiana Pacers";"Atlanta Hawks";"Sat, Apr 26, 2014";91;88;201404260;"ATL";"http://www.basketball-reference.com/boxscores/201404260ATL.html";"IND"
"Indiana Pacers";"Miami Heat";"Fri, May 30, 2014";92;117;201405300;"MIA";"http://www.basketball-reference.com/boxscores/201405300MIA.html";"IND"
"Indiana Pacers";"Milwaukee Bucks";"Wed, Apr 9, 2014";104;102;201404090;"MIL";"http://www.basketball-reference.com/boxscores/201404090MIL.html";"IND"
"Indiana Pacers";"New York Knicks";"Wed, Mar 19, 2014";86;92;201403190;"NYK";"http://www.basketball-reference.com/boxscores/201403190NYK.html";"IND"
"Indiana Pacers";"Houston Rockets";"Fri, Mar 7, 2014";86;112;201403070;"HOU";"http://www.basketball-reference.com/boxscores/201403070HOU.html";"IND"
"Indiana Pacers";"Cleveland Cavaliers";"Sun, Jan 5, 2014";82;78;201401050;"CLE";"http://www.basketball-reference.com/boxscores/201401050CLE.html";"IND"
"Indiana Pacers";"Toronto Raptors";"Wed, Jan 1, 2014";82;95;201401010;"TOR";"http://www.basketball-reference.com/boxscores/201401010TOR.html";"IND"
"Indiana Pacers";"Brooklyn Nets";"Mon, Dec 23, 2013";103;86;201312230;"BRK";"http://www.basketball-reference.com/boxscores/201312230BRK.html";"IND"
