Rk;Player;Salary;Team
7;Iman Shumpert;1563120;NYK
8;Baron Davis;1352181;NYK
9;Mike Bibby;1352181;NYK
10;Jared Jeffries;1229255;NYK
11;Toney Douglas;1145640;NYK
12;Steve Novak;992680;NYK
13;Landry Fields;762195;NYK
14;Jeremy Lin;762195;NYK
15;Josh Harrellson;473604;NYK
16;Jerome Jordan;473604;NYK
1;Kevin Durant;15506632;OKC
2;Kendrick Perkins;7123626;OKC
3;Russell Westbrook;5082416;OKC
4;James Harden;4604760;OKC
5;Nate Robinson;4500000;OKC
6;Nazr Mohammed;3750000;OKC
7;Daequan Cook;3341558;OKC
8;Thabo Sefolosha;3300000;OKC
9;Nick Collison;3272997;OKC
10;Cole Aldrich;2286000;OKC
11;Eric Maynor;1516680;OKC
12;Serge Ibaka;1288200;OKC
13;Royal Ivey;1200000;OKC
14;Reggie Jackson;1156320;OKC
15;Lazar Hayward;1097520;OKC
16;Ryan Reid;475000;OKC
1;Gilbert Arenas;19269307;ORL
2;Dwight Howard;18091770;ORL
3;Hedo Turkoglu;11015850;ORL
4;Jameer Nelson;7800000;ORL
5;J.J. Redick;6750000;ORL
6;Glen Davis;6300000;ORL
7;Jason Richardson;5395000;ORL
8;Chris Duhon;3500000;ORL
9;Quentin Richardson;2446600;ORL
10;Ryan Anderson;2244601;ORL
11;Earl Clark;1160000;ORL
12;Daniel Orton;1105560;ORL
13;Ishmael Smith;522486;ORL
14;Justin Harper;473604;ORL
15;DeAndre Liggins;473604;ORL
16;Larry Hughes;414443;ORL
1;Elton Brand;17059727;PHI
2;Andre Iguodala;13531750;PHI
3;Thaddeus Young;7478261;PHI
4;Andres Nocioni;6650000;PHI
5;Louis Williams;5176000;PHI
6;Evan Turner;4947840;PHI
7;Spencer Hawes;4051024;PHI
8;Jrue Holiday;1741440;PHI
9;Nikola Vucevic;1645400;PHI
10;Craig Brackins;1404960;PHI
11;Tony Battie;1352181;PHI
12;Jodie Meeks;854389;PHI
13;Lavoy Allen;473604;PHI
14;Francisco Elson;305792;PHI
1;Vince Carter;18300000;PHO
2;Steve Nash;11689062;PHO
3;Marcin Gortat;6790640;PHO
4;Grant Hill;6500000;PHO
5;Josh Childress;6000000;PHO
6;Channing Frye;5600000;PHO
7;Mickael Pietrus;5300000;PHO
8;Jared Dudley;4250000;PHO
9;Hakim Warrick;4000000;PHO
10;Shannon Brown;3500000;PHO
11;Robin Lopez;2862602;PHO
12;Markieff Morris;1919160;PHO
13;Sebastian Telfair;1500000;PHO
14;Michael Redd;1308506;PHO
