"sport";"country";"name_ligue";"name_ligue2";"season_finalyear";"gender";"campeao";"rounds";"link";"X";"erro";"quant_jogos";"quant_equipes";"id";"jogos.canc"
"basketball";"Spain";"ACB";"acb";2007;"men";"Baskonia";34;"http://www.betexplorer.com/basketball/spain/acb-2006-2007/results/?stage=QZiYiBTu";"";"nao";306;18;"basketball_Spain_men_2007";0
"basketball";"Spain";"ACB";"acb";2008;"men";"Real Madrid";34;"http://www.betexplorer.com/basketball/spain/acb-2007-2008/results/?stage=nktsjkbh";"";"nao";306;18;"basketball_Spain_men_2008";0
"basketball";"Spain";"ACB";"acb";2009;"men";"Baskonia";34;"http://www.betexplorer.com/basketball/spain/acb-2008-2009/results/?stage=zXKuUR5J";"";"nao";272;17;"basketball_Spain_men_2009";0
"basketball";"Spain";"ACB";"acb";2010;"men";"Barcelona";34;"http://www.betexplorer.com/basketball/spain/acb-2009-2010/results/?stage=ENJqToLP";"";"nao";306;18;"basketball_Spain_men_2010";0
"basketball";"Spain";"ACB";"acb";2011;"men";"Barcelona";34;"http://www.betexplorer.com/basketball/spain/acb-2010-2011/results/?stage=C0vSageA";"";"nao";306;18;"basketball_Spain_men_2011";0
"basketball";"Spain";"ACB";"acb";2012;"men";"Barcelona";34;"http://www.betexplorer.com/basketball/spain/acb-2011-2012/results/?stage=6aCnacP0";"";"nao";306;18;"basketball_Spain_men_2012";0
"basketball";"Spain";"ACB";"acb";2013;"men";"Real Madrid";34;"http://www.betexplorer.com/basketball/spain/acb-2012-2013/results/?stage=I7kvqRT1";"";"nao";306;18;"basketball_Spain_men_2013";0
"basketball";"Spain";"ACB";"acb";2014;"men";"Real Madrid";34;"http://www.betexplorer.com/basketball/spain/acb-2013-2014/results/?stage=UNfsQ6Hu";"";"nao";306;18;"basketball_Spain_men_2014";0
"basketball";"Spain";"ACB";"acb";2015;"men";"Real Madrid";34;"http://www.betexplorer.com/basketball/spain/acb-2014-2015/results/?stage=pzRw7UDi";"";"nao";306;18;"basketball_Spain_men_2015";0
"basketball";"Spain";"ACB";"acb";2016;"men";"Barcelona";34;"http://www.betexplorer.com/basketball/spain/acb-2015-2016/results/?stage=48wA94wK";"";"nao";306;18;"basketball_Spain_men_2016";0
"basketball";"Spain";"Liga Femenina";"liga-femenina";2007;"women";"Ros Casares W";26;"http://www.betexplorer.com/basketball/spain/liga-femenina-women-2006-2007/results/?stage=WQeSm7cH";"";"nao";182;14;"basketball_Spain_women_2007";0
"basketball";"Spain";"Liga Femenina";"liga-femenina";2008;"women";"Ros Casares W";26;"http://www.betexplorer.com/basketball/spain/liga-femenina-women-2007-2008/results/?stage=4vfznoST";"";"nao";182;14;"basketball_Spain_women_2008";0
"basketball";"Spain";"Liga Femenina";"liga-femenina";2009;"women";"Ros Casares W";26;"http://www.betexplorer.com/basketball/spain/liga-femenina-women-2008-2009/results/?stage=Wv0GNPrm";"";"nao";182;14;"basketball_Spain_women_2009";0
"basketball";"Spain";"Liga Femenina";"liga-femenina";2010;"women";"Ros Casares W";26;"http://www.betexplorer.com/basketball/spain/liga-femenina-women-2009-2010/results/?stage=hAAizpbg";"";"nao";182;14;"basketball_Spain_women_2010";0
"basketball";"Spain";"Liga Femenina";"liga-femenina";2011;"women";"Perfumerías Avenida W";26;"http://www.betexplorer.com/basketball/spain/liga-femenina-women-2010-2011/results/?stage=8nY4oWxE";"";"nao";182;14;"basketball_Spain_women_2011";0
"basketball";"Spain";"Liga Femenina";"liga-femenina";2012;"women";"Ros Casares W";26;"http://www.betexplorer.com/basketball/spain/liga-femenina-women-2011-2012/results/?stage=MZE5Rmh2";"";"nao";182;14;"basketball_Spain_women_2012";0
"basketball";"Spain";"Liga Femenina";"liga-femenina";2013;"women";"Rivas Ecopolis W";22;"http://www.betexplorer.com/basketball/spain/liga-femenina-women-2012-2013/results/?stage=G0Wv7FJk";"";"nao";110;11;"basketball_Spain_women_2013";0
"basketball";"Spain";"Liga Femenina";"liga-femenina";2014;"women";"Perfumerías Avenida W";22;"http://www.betexplorer.com/basketball/spain/liga-femenina-women-2013-2014/results/?stage=tI0yAu2m";"";"nao";132;12;"basketball_Spain_women_2014";0
"basketball";"Spain";"Liga Femenina";"liga-femenina";2015;"women";"Perfumerías Avenida W";26;"http://www.betexplorer.com/basketball/spain/liga-femenina-women-2014-2015/results/?stage=K6Gs7P6G";"";"nao";182;14;"basketball_Spain_women_2015";0
"basketball";"Spain";"Liga Femenina";"liga-femenina";2016;"women";"Perfumerías Avenida W";26;"http://www.betexplorer.com/basketball/spain/liga-femenina-women-2015-2016/results/?stage=61Z9YCMT";"";"nao";182;14;"basketball_Spain_women_2016";0
"basketball";"Sweden";"Ligan";"ligan";2007;"men";"BC Lulea";32;"http://www.betexplorer.com/basketball/sweden/ligan-2006-2007/results/?stage=fmTr7JmF";"";"nao";192;12;"basketball_Sweden_men_2007";0
"basketball";"Sweden";"Ligan";"ligan";2008;"men";"Sundsvall";33;"http://www.betexplorer.com/basketball/sweden/ligan-2007-2008/results/?stage=t8RC6cIR";"";"nao";198;12;"basketball_Sweden_men_2008";0
"basketball";"Sweden";"Ligan";"ligan";2009;"men";"Norrkoping";33;"http://www.betexplorer.com/basketball/sweden/ligan-2008-2009/results/?stage=AuMYYsrC";"";"nao";165;11;"basketball_Sweden_men_2009";0
"basketball";"Sweden";"Ligan";"ligan";2010;"men";"Norrkoping";44;"http://www.betexplorer.com/basketball/sweden/ligan-2009-2010/results/?stage=42LxY1cI";"";"nao";220;11;"basketball_Sweden_men_2010";0
"basketball";"Sweden";"Ligan";"ligan";2011;"men";"Sundsvall";36;"http://www.betexplorer.com/basketball/sweden/ligan-2010-2011/results/?stage=pK1r64Zo";"";"nao";180;10;"basketball_Sweden_men_2011";0
"basketball";"Sweden";"Ligan";"ligan";2012;"men";"Sodertalje";NA;"http://www.betexplorer.com/basketball/sweden/ligan-2011-2012/results/?stage=zZ24gOvh";"";"nao";180;10;"basketball_Sweden_men_2012";0
"basketball";"Sweden";"Ligan";"ligan";2013;"men";"Sundsvall";NA;"http://www.betexplorer.com/basketball/sweden/ligan-2012-2013/results/?stage=lzOrwO4g";"";"nao";198;12;"basketball_Sweden_men_2013";0
"basketball";"Sweden";"Ligan";"ligan";2014;"men";"Sodertalje";36;"http://www.betexplorer.com/basketball/sweden/ligan-2013-2014/results/?stage=EHNGJscm";"";"nao";180;10;"basketball_Sweden_men_2014";0
"basketball";"Sweden";"Ligan";"ligan";2015;"men";"Sodertalje";NA;"http://www.betexplorer.com/basketball/sweden/ligan-2014-2015/results/?stage=tEQ92TGK";"";"nao";187;11;"basketball_Sweden_men_2015";0
"basketball";"Sweden";"Ligan";"ligan";2016;"men";"Sodertalje";33;"http://www.betexplorer.com/basketball/sweden/ligan-2015-2016/results/?stage=Mk3KwMO3";"";"nao";165;11;"basketball_Sweden_men_2016";0
"basketball";"Switzerland";"LNA";"lna";2009;"men";"SAV Vacallo";22;"http://www.betexplorer.com/basketball/switzerland/lna-2008-2009/results/?stage=nDnpeJek";"";"nao";121;12;"basketball_Switzerland_men_2009";0
"basketball";"Switzerland";"LNA";"lna";2010;"men";"Lugano Tigers";33;"http://www.betexplorer.com/basketball/switzerland/lna-2009-2010/results/?stage=M1jcuJ4o";"";"nao";165;11;"basketball_Switzerland_men_2010";0
"basketball";"Switzerland";"LNA";"lna";2011;"men";"Lugano Tigers";27;"http://www.betexplorer.com/basketball/switzerland/lna-2010-2011/results/?stage=CbFWeUZq";"";"nao";135;10;"basketball_Switzerland_men_2011";0
"basketball";"Switzerland";"LNA";"lna";2012;"men";"Lugano Tigers";27;"http://www.betexplorer.com/basketball/switzerland/lna-2011-2012/results/?stage=tEQxGH6l";"";"nao";108;9;"basketball_Switzerland_men_2012";0
"basketball";"Switzerland";"LNA";"lna";2013;"men";"Geneva Lions";27;"http://www.betexplorer.com/basketball/switzerland/lna-2012-2013/results/?stage=0OlKsUBi";"";"nao";126;10;"basketball_Switzerland_men_2013";9
"basketball";"Switzerland";"LNA";"lna";2014;"men";"Lugano Tigers";28;"http://www.betexplorer.com/basketball/switzerland/lna-2013-2014/results/?stage=2DEW7gYg";"";"nao";112;8;"basketball_Switzerland_men_2014";0
"basketball";"Switzerland";"LNA";"lna";2015;"men";"Lugano Tigers";21;"http://www.betexplorer.com/basketball/switzerland/lna-2014-2015/results/?stage=UDwU7ER2";"";"nao";84;8;"basketball_Switzerland_men_2015";0
"basketball";"Switzerland";"LNA";"lna";2016;"men";"Fribourg Olympic";27;"http://www.betexplorer.com/basketball/switzerland/lna-2015-2016/results/?stage=xb5kYUYg";"";"nao";135;10;"basketball_Switzerland_men_2016";0
"basketball";"Turkey";"TBL";"tbl";2007;"men";"Fenerbahce";30;"http://www.betexplorer.com/basketball/turkey/tbl-2006-2007/results/?stage=Gv1zGzer";"";"nao";240;16;"basketball_Turkey_men_2007";0
"basketball";"Turkey";"TBL";"tbl";2008;"men";"Besiktas";30;"http://www.betexplorer.com/basketball/turkey/tbl-2007-2008/results/?stage=6HNCFEPf";"";"nao";240;16;"basketball_Turkey_men_2008";0
"basketball";"Turkey";"TBL";"tbl";2009;"men";"Anadolu Efes";NA;"http://www.betexplorer.com/basketball/turkey/tbl-2008-2009/results/?stage=ELfbhcZc";"";"nao";240;16;"basketball_Turkey_men_2009";0
"basketball";"Turkey";"TBL";"tbl";2010;"men";"Anadolu Efes";30;"http://www.betexplorer.com/basketball/turkey/tbl-2009-2010/results/?stage=hCg2iHl4";"";"nao";240;16;"basketball_Turkey_men_2010";0
"basketball";"Turkey";"TBL";"tbl";2011;"men";"Fenerbahce";30;"http://www.betexplorer.com/basketball/turkey/tbl-2010-2011/results/?stage=2VMMwXx1";"";"nao";240;16;"basketball_Turkey_men_2011";0
"basketball";"Turkey";"TBL";"tbl";2012;"men";"Galatasaray";30;"http://www.betexplorer.com/basketball/turkey/tbl-2011-2012/results/?stage=0AakVs2l";"";"nao";240;16;"basketball_Turkey_men_2012";0
"basketball";"Turkey";"TBL";"tbl";2013;"men";"Galatasaray";30;"http://www.betexplorer.com/basketball/turkey/tbl-2012-2013/results/?stage=Akja7lyF";"";"nao";240;16;"basketball_Turkey_men_2013";0
"basketball";"Turkey";"TBL";"tbl";2014;"men";"Banvit";30;"http://www.betexplorer.com/basketball/turkey/tbl-2013-2014/results/?stage=fqeRz1Gu";"";"nao";240;16;"basketball_Turkey_men_2014";0
"basketball";"Turkey";"TBL";"tbl";2015;"men";"Fenerbahce";30;"http://www.betexplorer.com/basketball/turkey/tbl-2014-2015/results/?stage=6gRhBZvI";"";"nao";240;16;"basketball_Turkey_men_2015";0
"basketball";"Turkey";"TBL";"tbl";2016;"men";"Tofas";34;"http://www.betexplorer.com/basketball/turkey/tbl-2015-2016/results/?stage=lIpQkS5P";"";"nao";306;18;"basketball_Turkey_men_2016";0
"basketball";"Ukraine";"Superleague";"superleague";2011;"men";"Donetsk";NA;"http://www.betexplorer.com/basketball/ukraine/superleague-2010-2011/results/?stage=n72fKG1p";"";"nao";312;13;"basketball_Ukraine_men_2011";0
"basketball";"Ukraine";"Superleague";"superleague";2012;"men";"Donetsk";NA;"http://www.betexplorer.com/basketball/ukraine/superleague-2011-2012/results/?stage=CWoBoDua";"";"nao";273;14;"basketball_Ukraine_men_2012";0
"basketball";"Ukraine";"Superleague";"superleague";2013;"men";"Budivelnyk";NA;"http://www.betexplorer.com/basketball/ukraine/superleague-2012-2013/results/?stage=vRNvcUbR";"";"nao";273;14;"basketball_Ukraine_men_2013";0
"basketball";"Ukraine";"Superleague";"superleague";2014;"men";"Khimik";NA;"http://www.betexplorer.com/basketball/ukraine/superleague-2013-2014/results/?stage=xAeXWUFM";"";"nao";181;14;"basketball_Ukraine_men_2014";1
"basketball";"Ukraine";"Superleague";"superleague";2015;"men";"Khimik";NA;"http://www.betexplorer.com/basketball/ukraine/superleague/results/?stage=KnYozPA2";"AWA.";"nao";165;11;"basketball_Ukraine_men_2015";0
"basketball";"Ukraine";"Superleague";"superleague";2016;"men";"Khimik";NA;"http://www.betexplorer.com/basketball/ukraine/fbu-superleague-2015-2016/results/?stage=6g3ntrfH";"ET";"nao";144;9;"basketball_Ukraine_men_2016";0
"basketball";"United Kingdom";"BBL";"bbl";2011;"men";"Mersey Tigers";NA;"http://www.betexplorer.com/basketball/united-kingdom/bbl-2010-2011/results/?stage=URVXhIwA";"";"nao";198;12;"basketball_United Kingdom_men_2011";0
"basketball";"United Kingdom";"BBL";"bbl";2012;"men";"Newcastle Eagles";NA;"http://www.betexplorer.com/basketball/united-kingdom/bbl-2011-2012/results/?stage=IVzqtxY5";"";"nao";165;11;"basketball_United Kingdom_men_2012";33
"basketball";"United Kingdom";"BBL";"bbl";2013;"men";"Leicester Riders";NA;"http://www.betexplorer.com/basketball/united-kingdom/bbl-2012-2013/results/?stage=EXmIfEP3";"";"nao";198;12;"basketball_United Kingdom_men_2013";0
"basketball";"United Kingdom";"BBL";"bbl";2014;"men";"Newcastle Eagles";NA;"http://www.betexplorer.com/basketball/united-kingdom/bbl-2013-2014/results/?stage=pjkuam8h";"";"nao";198;12;"basketball_United Kingdom_men_2014";0
"basketball";"United Kingdom";"BBL";"bbl";2015;"men";"Newcastle Eagles";NA;"http://www.betexplorer.com/basketball/united-kingdom/bbl-2014-2015/results/?stage=0MNcnU1R";"";"nao";234;13;"basketball_United Kingdom_men_2015";0
"basketball";"United Kingdom";"BBL";"bbl";2016;"men";"Leicester Riders";NA;"http://www.betexplorer.com/basketball/united-kingdom/bbl-2015-2016/results/?stage=0AcNTDfK";"";"nao";198;12;"basketball_United Kingdom_men_2016";0
"basketball";"Uruguay";"Liga Capital";"liga-capital";2012;"men";"Hebraica y Macabi";30;"http://www.betexplorer.com/basketball/uruguay/liga-capital-2011-2012/results/?stage=WYHojmHG";"";"nao";239;16;"basketball_Uruguay_men_2012";0
"basketball";"Uruguay";"Liga Capital";"liga-capital";2013;"men";"Bigua";30;"http://www.betexplorer.com/basketball/uruguay/liga-capital-2012-2013/results/?stage=2uP7mNXk";"";"nao";240;16;"basketball_Uruguay_men_2013";0
"basketball";"Uruguay";"Liga Capital";"liga-capital";2014;"men";"Defensor";NA;"http://www.betexplorer.com/basketball/uruguay/liga-capital-2013-2014/results/?stage=nykXQwxn";"";"nao";105;15;"basketball_Uruguay_men_2014";0
"basketball";"Uruguay";"Liga Capital";"liga-capital";2015;"men";"Malvin";NA;"http://www.betexplorer.com/basketball/uruguay/liga-capital-2014-2015/results/?stage=8CrKPljf";"";"nao";78;13;"basketball_Uruguay_men_2015";0
"basketball";"Uruguay";"Liga Capital";"liga-capital";2016;"men";"Trouville";NA;"http://www.betexplorer.com/basketball/uruguay/liga-capital-2015-2016/results/?stage=pYqcPRE6";"";"nao";91;14;"basketball_Uruguay_men_2016";0
"basketball";"USA";"NBA";"nba";2007;"men";"Dallas Mavericks";NA;"http://www.betexplorer.com/basketball/usa/nba-2006-2007/results/?stage=t4okVZUT&month=all";"";"nao";1230;30;"basketball_USA_men_2007";0
"basketball";"USA";"NBA";"nba";2008;"men";"Boston Celtics";NA;"http://www.betexplorer.com/basketball/usa/nba-2007-2008/results/?stage=EupTjwGo&month=all";"";"nao";1230;30;"basketball_USA_men_2008";0
"basketball";"USA";"NBA";"nba";2009;"men";"Cleveland Cavaliers";NA;"http://www.betexplorer.com/basketball/usa/nba-2008-2009/results/?stage=nJANlFYM&month=all";"";"nao";1230;30;"basketball_USA_men_2009";4
"basketball";"USA";"NBA";"nba";2010;"men";"Cleveland Cavaliers";NA;"http://www.betexplorer.com/basketball/usa/nba-2009-2010/results/?stage=Q99RmZmT&month=all";"";"nao";1230;30;"basketball_USA_men_2010";0
"basketball";"USA";"NBA";"nba";2011;"men";"Chicago Bulls";NA;"http://www.betexplorer.com/basketball/usa/nba-2010-2011/results/?stage=QNOSXUos&month=all";"";"nao";1230;30;"basketball_USA_men_2011";0
"basketball";"USA";"NBA";"nba";2012;"men";"San Antonio Spurs";NA;"http://www.betexplorer.com/basketball/usa/nba-2011-2012/results/?stage=QoMJjjvA&month=all";"";"nao";990;30;"basketball_USA_men_2012";392
"basketball";"USA";"NBA";"nba";2013;"men";"Miami Heat";NA;"http://www.betexplorer.com/basketball/usa/nba-2012-2013/results/?stage=MmxUanEr&month=all";"";"nao";1229;30;"basketball_USA_men_2013";1
"basketball";"USA";"NBA";"nba";2014;"men";"San Antonio Spurs";NA;"http://www.betexplorer.com/basketball/usa/nba-2013-2014/results/?stage=4C5vWdeO&month=all";"";"nao";1230;30;"basketball_USA_men_2014";0
"basketball";"USA";"NBA";"nba";2015;"men";"Golden State Warriors";NA;"http://www.betexplorer.com/basketball/usa/nba-2014-2015/results/?stage=ShmZavVI&month=all";"";"nao";1230;30;"basketball_USA_men_2015";0
"basketball";"USA";"NBA";"nba";2016;"men";"Golden State Warriors";NA;"http://www.betexplorer.com/basketball/usa/nba-2015-2016/results/?stage=MDLVWKFc&month=all";"";"nao";1230;30;"basketball_USA_men_2016";0
"basketball";"USA";"WNBA";"wnba";2007;"women";"Dallas Wings W";NA;"http://www.betexplorer.com/basketball/usa/wnba-2007/results/?stage=nJg8UaMp";"";"nao";221;13;"basketball_USA_women_2007";0
"basketball";"USA";"WNBA";"wnba";2008;"women";"San Antonio Stars W";NA;"http://www.betexplorer.com/basketball/usa/wnba-2008/results/?stage=8Cn1xCui";"";"nao";238;14;"basketball_USA_women_2008";0
"basketball";"USA";"WNBA";"wnba";2009;"women";"Indiana Fever W";NA;"http://www.betexplorer.com/basketball/usa/wnba-2009/results/?stage=SIFgJfY9";"";"nao";221;13;"basketball_USA_women_2009";0
"basketball";"USA";"WNBA";"wnba";2010;"women";"Seattle Storm W";NA;"http://www.betexplorer.com/basketball/usa/wnba-2010/results/?stage=6gKNRG5G";"";"nao";204;12;"basketball_USA_women_2010";0
"basketball";"USA";"WNBA";"wnba";2011;"women";"Minnesota Lynx W";NA;"http://www.betexplorer.com/basketball/usa/wnba-2011/results/?stage=t0vWe1iS";"";"nao";204;12;"basketball_USA_women_2011";0
"basketball";"USA";"WNBA";"wnba";2012;"women";"Minnesota Lynx W";NA;"http://www.betexplorer.com/basketball/usa/wnba-2012/results/?stage=2ZHdkdbT";"";"nao";204;12;"basketball_USA_women_2012";0
"basketball";"USA";"WNBA";"wnba";2013;"women";"Minnesota Lynx W";NA;"http://www.betexplorer.com/basketball/usa/wnba-2013/results/?stage=2aaEn9BJ";"";"nao";204;12;"basketball_USA_women_2013";0
"basketball";"USA";"WNBA";"wnba";2014;"women";"Phoenix Mercury W";NA;"http://www.betexplorer.com/basketball/usa/wnba-2014/results/?stage=Gvm7AUJr";"";"nao";204;12;"basketball_USA_women_2014";0
"basketball";"USA";"WNBA";"wnba";2015;"women";"Minnesota Lynx W";NA;"http://www.betexplorer.com/basketball/usa/wnba-2015/results/?stage=pK6rht11";"";"nao";204;12;"basketball_USA_women_2015";0
"voleyball";"Argentina";"Serie A1";"serie-a1";2011;"men";"Buenos Aires";21;"http://www.betexplorer.com/volleyball/argentina/serie-a1-2010-2011/results/?stage=UJTbWQuo";"";"nao";132;12;"voleyball_Argentina_men_2011";0
"voleyball";"Argentina";"Serie A1";"serie-a1";2012;"men";"Personal Bolivar";22;"http://www.betexplorer.com/volleyball/argentina/serie-a1-2011-2012/results/?stage=IopplK8T";"";"nao";132;12;"voleyball_Argentina_men_2012";0
"voleyball";"Argentina";"Serie A1";"serie-a1";2013;"men";"Buenos Aires";NA;"http://www.betexplorer.com/volleyball/argentina/serie-a1-2012-2013/results/?stage=vgha7mPs";"";"nao";135;10;"voleyball_Argentina_men_2013";0
"voleyball";"Argentina";"Serie A1";"serie-a1";2014;"men";"UPCN";22;"http://www.betexplorer.com/volleyball/argentina/serie-a1-2013-2014/results/?stage=zDoN255T";"";"nao";110;11;"voleyball_Argentina_men_2014";0
"voleyball";"Argentina";"Serie A1";"serie-a1";2015;"men";"UPCN";NA;"http://www.betexplorer.com/volleyball/argentina/serie-a1-2014-2015/results/?stage=d8wpCXJu";"";"nao";90;10;"voleyball_Argentina_men_2015";0
"voleyball";"Argentina";"Serie A1";"serie-a1";2016;"men";"UPCN";NA;"http://www.betexplorer.com/volleyball/argentina/serie-a1/results/?stage=GO06M5eI";"";"nao";10;11;"voleyball_Argentina_men_2016";0
"voleyball";"Australia";"AVL";"avl";2011;"men";"Canberra Heat";NA;"http://www.betexplorer.com/volleyball/australia/v-league/results/?stage=lCgHZTnH";"";"nao";42;7;"voleyball_Australia_men_2011";0
"voleyball";"Australia";"AVL";"avl";2012;"men";"Victoria";7;"http://www.betexplorer.com/volleyball/australia/avl-2012/results/?stage=271bQBMn";"";"nao";72;9;"voleyball_Australia_men_2012";0
"voleyball";"Australia";"AVL";"avl";2013;"men";"Queensland";7;"http://www.betexplorer.com/volleyball/australia/avl-2013/results/?stage=CjWBxfFH";"";"nao";42;7;"voleyball_Australia_men_2013";0
"voleyball";"Australia";"AVL";"avl";2014;"men";"Canberra Heat";7;"http://www.betexplorer.com/volleyball/australia/avl-2014/results/?stage=QNkWoAf1";"";"nao";42;7;"voleyball_Australia_men_2014";0
"voleyball";"Australia";"AVL";"avl";2015;"men";"Queensland";NA;"http://www.betexplorer.com/volleyball/australia/avl-2015/results/?stage=UoTcEMdb";"";"nao";48;8;"voleyball_Australia_men_2015";0
"voleyball";"Austria ";"AVL";"avl";2010;"men";"";18;"http://www.betexplorer.com/volleyball/austria/1-bundesliga-2009-2010/results/?stage=xO9cNjg4";"";"nao";72;9;"voleyball_Austria _men_2010";0
"voleyball";"Austria ";"AVL";"avl";2011;"men";"Niederosterreich";14;"http://www.betexplorer.com/volleyball/austria/1-bundesliga-2010-2011/results/?stage=bs4HuaLo";"";"nao";56;8;"voleyball_Austria _men_2011";0
"voleyball";"Austria ";"AVL";"avl";2012;"men";"Tirol Innsbruck";22;"http://www.betexplorer.com/volleyball/austria/1-bundesliga-2011-2012/results/?stage=WpAWShzD";"";"nao";110;11;"voleyball_Austria _men_2012";0
"voleyball";"Austria ";"AVL";"avl";2013;"men";"Niederosterreich";14;"http://www.betexplorer.com/volleyball/austria/1-bundesliga-2012-2013/results/?stage=GCS9TzqF";"";"nao";56;8;"voleyball_Austria _men_2013";0
"voleyball";"Austria ";"AVL";"avl";2014;"men";"Tirol Innsbruck";14;"http://www.betexplorer.com/volleyball/austria/avl-2013-2014/results/?stage=tY0RrqkF";"";"nao";56;8;"voleyball_Austria _men_2014";0
"voleyball";"Austria ";"AVL";"avl";2015;"men";"Tirol Innsbruck";18;"http://www.betexplorer.com/volleyball/austria/avl-2014-2015/results/?stage=4Y8GLI72";"";"nao";72;9;"voleyball_Austria _men_2015";0
"voleyball";"Austria ";"AVL";"avl";2016;"men";"Tirol Innsbruck";18;"http://www.betexplorer.com/volleyball/austria/avl-2015-2016/results/?stage=vJsda9PB";"";"nao";90;10;"voleyball_Austria _men_2016";0
"voleyball";"Austria ";"AVL Women";"avl-w";2010;"women";"";18;"http://www.betexplorer.com/volleyball/austria/1-bundesliga-women-2009-2010/results/?stage=S0WZMUNG";"";"nao";71;9;"voleyball_Austria _women_2010";0
"voleyball";"Austria ";"AVL Women";"avl-w";2011;"women";"SG SVS X-volley W";18;"http://www.betexplorer.com/volleyball/austria/1-bundesliga-women-2010-2011/results/?stage=Y3hnuwjb";"";"nao";72;9;"voleyball_Austria _women_2011";0
"voleyball";"Austria ";"AVL Women";"avl-w";2012;"women";"SG SVS X-volley W";18;"http://www.betexplorer.com/volleyball/austria/1-bundesliga-women-2011-2012/results/?stage=OOOBnzjs";"";"nao";72;9;"voleyball_Austria _women_2012";0
"voleyball";"Austria ";"AVL Women";"avl-w";2013;"women";"SG TI-Volley W";18;"http://www.betexplorer.com/volleyball/austria/1-bundesliga-women-2012-2013/results/?stage=4QUMMCje";"";"nao";72;9;"voleyball_Austria _women_2013";0
"voleyball";"Austria ";"AVL Women";"avl-w";2014;"women";"UVC Graz W";18;"http://www.betexplorer.com/volleyball/austria/avl-women-2013-2014/results/?stage=UVEcj61s";"";"nao";90;10;"voleyball_Austria _women_2014";0
"voleyball";"Austria ";"AVL Women";"avl-w";2015;"women";"UVC Graz W";18;"http://www.betexplorer.com/volleyball/austria/avl-women-2014-2015/results/?stage=l22ZmPbl";"";"nao";72;9;"voleyball_Austria _women_2015";0
"voleyball";"Austria ";"AVL Women";"avl-w";2016;"women";"SG SVS Post W";22;"http://www.betexplorer.com/volleyball/austria/avl-women-2015-2016/results/?stage=Of5wKatE";"";"nao";110;11;"voleyball_Austria _women_2016";0
"voleyball";"Belgium";"Liga";"liga";2010;"men";"Roeselare";18;"http://www.betexplorer.com/volleyball/belgium/liga-2009-2010/results/?stage=pvMoTnGj";"";"nao";90;10;"voleyball_Belgium_men_2010";0
"voleyball";"Belgium";"Liga";"liga";2011;"men";"Roeselare";18;"http://www.betexplorer.com/volleyball/belgium/liga-2010-2011/results/?stage=MNc86f4G";"";"nao";90;10;"voleyball_Belgium_men_2011";0
"voleyball";"Belgium";"Liga";"liga";2012;"men";"Maaseik";18;"http://www.betexplorer.com/volleyball/belgium/liga-2011-2012/results/?stage=EHFQkBaF";"";"nao";90;10;"voleyball_Belgium_men_2012";0
"voleyball";"Belgium";"Liga";"liga";2013;"men";"Roeselare";18;"http://www.betexplorer.com/volleyball/belgium/liga-2012-2013/results/?stage=dS507wfN";"";"nao";90;10;"voleyball_Belgium_men_2013";0
"voleyball";"Belgium";"Liga";"liga";2014;"men";"Roeselare";18;"http://www.betexplorer.com/volleyball/belgium/liga-2013-2014/results/?stage=pbcufHId";"";"nao";72;9;"voleyball_Belgium_men_2014";0
"voleyball";"Belgium";"Liga";"liga";2015;"men";"Roeselare";NA;"http://www.betexplorer.com/volleyball/belgium/ethias-league-2014-2015/results/?stage=AeeGypZO";"";"nao";90;10;"voleyball_Belgium_men_2015";0
"voleyball";"Belgium";"Liga";"liga";2016;"men";"Roeselare";NA;"http://www.betexplorer.com/volleyball/belgium/ethias-league-2015-2016/results/?stage=zBAgdxRa";"";"nao";90;10;"voleyball_Belgium_men_2016";0
"voleyball";"Belgium";"Ere Divisie Women";"ere-divisie-women";2010;"women";"Kieldrecht W";18;"http://www.betexplorer.com/volleyball/belgium/ere-divisie-women-2009-2010/results/?stage=6mNsUS0p";"";"nao";90;10;"voleyball_Belgium_women_2010";0
"voleyball";"Belgium";"Ere Divisie Women";"ere-divisie-women";2011;"women";"Kieldrecht W";22;"http://www.betexplorer.com/volleyball/belgium/ere-divisie-women-2010-2011/results/?stage=2NMNDhsp";"";"nao";132;12;"voleyball_Belgium_women_2011";0
"voleyball";"Belgium";"Ere Divisie Women";"ere-divisie-women";2012;"women";"Kieldrecht W";22;"http://www.betexplorer.com/volleyball/belgium/ere-divisie-women-2011-2012/results/?stage=nFuSqTik";"";"nao";132;12;"voleyball_Belgium_women_2012";0
"voleyball";"Belgium";"Ere Divisie Women";"ere-divisie-women";2013;"women";"Gent W";18;"http://www.betexplorer.com/volleyball/belgium/ere-divisie-women-2012-2013/results/?stage=f7sg3HHp";"";"nao";90;10;"voleyball_Belgium_women_2013";0
"voleyball";"Belgium";"Ere Divisie Women";"ere-divisie-women";2014;"women";"Kieldrecht W";18;"http://www.betexplorer.com/volleyball/belgium/ere-divisie-women-2013-2014/results/?stage=YTIFBeuT";"";"nao";90;10;"voleyball_Belgium_women_2014";0
"voleyball";"Belgium";"Ere Divisie Women";"ere-divisie-women";2015;"women";"Charleroi W";NA;"http://www.betexplorer.com/volleyball/belgium/ere-divisie-women-2014-2015/results/?stage=fDSNcFi7";"";"nao";90;10;"voleyball_Belgium_women_2015";0
